Date,Open,High,Low,Close,Adj Close,Volume
2017-09-19,13300.000000,13300.000000,13300.000000,13300.000000,8214.307617,0
2017-09-20,13400.000000,13400.000000,13300.000000,13400.000000,8276.069336,7633
2017-09-21,13400.000000,13400.000000,13400.000000,13400.000000,8276.069336,0
2017-09-22,13400.000000,13400.000000,13400.000000,13400.000000,8276.069336,0
2017-09-25,13400.000000,13400.000000,13400.000000,13400.000000,8276.069336,0
2017-09-26,13300.000000,13300.000000,13300.000000,13300.000000,8214.307617,7000
2017-09-27,13300.000000,13300.000000,13300.000000,13300.000000,8214.307617,0
2017-09-28,13300.000000,13300.000000,13300.000000,13300.000000,8214.307617,17000
2017-09-29,13600.000000,13600.000000,13500.000000,13600.000000,8399.593750,3577
2017-10-02,13800.000000,13800.000000,12800.000000,13800.000000,8523.116211,1500
2017-10-03,13540.000000,13560.000000,13540.000000,13540.000000,8362.535156,31756
2017-10-04,13540.000000,13540.000000,13540.000000,13540.000000,8362.535156,320
2017-10-05,13600.000000,13600.000000,13000.000000,13600.000000,8399.593750,1500
2017-10-06,13600.000000,13600.000000,13600.000000,13600.000000,8399.593750,0
2017-10-09,13600.000000,13600.000000,13600.000000,13600.000000,8399.593750,0
2017-10-10,13600.000000,13600.000000,13600.000000,13600.000000,8399.593750,0
2017-10-11,13600.000000,13600.000000,13600.000000,13600.000000,8399.593750,0
2017-10-12,13500.000000,13500.000000,12920.000000,13500.000000,8337.831055,9935
2017-10-13,13500.000000,13500.000000,12920.000000,13500.000000,8337.831055,9935
2017-10-16,13500.000000,13500.000000,13500.000000,13500.000000,8337.831055,0
2017-10-17,13500.000000,13500.000000,13320.000000,13500.000000,8337.831055,5430
2017-10-18,13500.000000,13500.000000,13500.000000,13500.000000,8337.831055,0
2017-10-19,13500.000000,13500.000000,13500.000000,13500.000000,8337.831055,0
2017-10-20,13500.000000,13500.000000,13500.000000,13500.000000,8337.831055,151
2017-10-23,13500.000000,13500.000000,13500.000000,13500.000000,8337.831055,0
2017-10-24,13500.000000,13500.000000,13500.000000,13500.000000,8337.831055,0
2017-10-25,13500.000000,13500.000000,12420.000000,13500.000000,8337.831055,32475
2017-10-26,13480.000000,13480.000000,12460.000000,13480.000000,8325.479492,1219
2017-10-27,13480.000000,13480.000000,13480.000000,13480.000000,8325.479492,0
2017-10-30,13460.000000,13460.000000,12760.000000,13460.000000,8313.125977,41762
2017-10-31,13800.000000,13800.000000,13800.000000,13800.000000,8523.116211,30000
2017-11-01,13800.000000,13800.000000,13800.000000,13800.000000,8523.116211,0
2017-11-02,13800.000000,13800.000000,13800.000000,13800.000000,8523.116211,0
2017-11-03,13800.000000,13800.000000,13800.000000,13800.000000,8523.116211,0
2017-11-06,13800.000000,13800.000000,13800.000000,13800.000000,8523.116211,0
2017-11-07,13600.000000,13600.000000,13500.000000,13600.000000,8399.593750,7980
2017-11-08,13600.000000,13600.000000,13600.000000,13600.000000,8399.593750,0
2017-11-09,13600.000000,13600.000000,13600.000000,13600.000000,8399.593750,0
2017-11-10,13600.000000,13600.000000,13600.000000,13600.000000,8399.593750,0
2017-11-13,13600.000000,13600.000000,13600.000000,13600.000000,8399.593750,0
2017-11-14,13600.000000,13600.000000,13600.000000,13600.000000,8399.593750,0
2017-11-15,13600.000000,13600.000000,13600.000000,13600.000000,8399.593750,0
2017-11-16,13600.000000,13600.000000,13600.000000,13600.000000,8399.593750,0
2017-11-17,13600.000000,13600.000000,13600.000000,13600.000000,8399.593750,0
2017-11-20,13460.000000,13480.000000,12520.000000,13460.000000,8313.125977,5268
2017-11-21,13400.000000,13400.000000,13400.000000,13400.000000,8276.069336,1000
2017-11-22,13400.000000,13400.000000,13400.000000,13400.000000,8276.069336,0
2017-11-23,13400.000000,13400.000000,13400.000000,13400.000000,8276.069336,0
2017-11-24,13380.000000,13380.000000,13380.000000,13380.000000,8263.716797,500
2017-11-27,13360.000000,13360.000000,13100.000000,13360.000000,8251.365234,1957
2017-11-28,13360.000000,13360.000000,12720.000000,13360.000000,8251.365234,2710
2017-11-29,13400.000000,13480.000000,13200.000000,13400.000000,8276.069336,134286
2017-11-30,13800.000000,13800.000000,13400.000000,13800.000000,8523.116211,25725
2017-12-01,13800.000000,13800.000000,13400.000000,13800.000000,8523.116211,25725
2017-12-04,13800.000000,14200.000000,12820.000000,13800.000000,8523.116211,57270
2017-12-05,13800.000000,13800.000000,13800.000000,13800.000000,8523.116211,0
2017-12-06,13800.000000,13800.000000,13800.000000,13800.000000,8523.116211,0
2017-12-07,13800.000000,13800.000000,13800.000000,13800.000000,8523.116211,0
2017-12-08,13800.000000,13800.000000,13800.000000,13800.000000,8523.116211,0
2017-12-11,13800.000000,13800.000000,13800.000000,13800.000000,8523.116211,0
2017-12-12,13800.000000,13800.000000,13800.000000,13800.000000,8523.116211,0
2017-12-13,14000.000000,14000.000000,13800.000000,14000.000000,8646.639648,1650
2017-12-14,14000.000000,14000.000000,14000.000000,14000.000000,8646.639648,0
2017-12-15,14000.000000,14000.000000,14000.000000,14000.000000,8646.639648,0
2017-12-18,14000.000000,14000.000000,14000.000000,14000.000000,8646.639648,0
2017-12-19,14200.000000,14200.000000,14200.000000,14200.000000,8770.162109,1125
2017-12-20,14200.000000,14200.000000,14200.000000,14200.000000,8770.162109,0
2017-12-21,14200.000000,14200.000000,14200.000000,14200.000000,8770.162109,0
2017-12-22,14200.000000,14200.000000,14200.000000,14200.000000,8770.162109,0
2017-12-25,14200.000000,14200.000000,14200.000000,14200.000000,8770.162109,0
2017-12-26,14200.000000,14200.000000,14200.000000,14200.000000,8770.162109,0
2017-12-27,14200.000000,14200.000000,14200.000000,14200.000000,8770.162109,0
2017-12-28,14200.000000,14200.000000,14200.000000,14200.000000,8770.162109,0
2017-12-29,14200.000000,14200.000000,14200.000000,14200.000000,8770.162109,0
2018-01-01,14200.000000,14200.000000,14200.000000,14200.000000,8770.162109,0
2018-01-02,14200.000000,14200.000000,14200.000000,14200.000000,8770.162109,0
2018-01-03,14200.000000,14200.000000,14200.000000,14200.000000,8770.162109,0
2018-01-04,14200.000000,14200.000000,14200.000000,14200.000000,8770.162109,0
2018-01-05,14200.000000,14200.000000,14200.000000,14200.000000,8770.162109,0
2018-01-08,14200.000000,14200.000000,14200.000000,14200.000000,8770.162109,0
2018-01-09,14200.000000,14200.000000,14200.000000,14200.000000,8770.162109,0
2018-01-10,14200.000000,14200.000000,14200.000000,14200.000000,8770.162109,0
2018-01-11,14200.000000,14200.000000,14200.000000,14200.000000,8770.162109,0
2018-01-12,14200.000000,14200.000000,14200.000000,14200.000000,8770.162109,0
2018-01-15,14200.000000,14200.000000,14200.000000,14200.000000,8770.162109,0
2018-01-16,14200.000000,14200.000000,14200.000000,14200.000000,8770.162109,0
2018-01-17,14200.000000,14200.000000,14200.000000,14200.000000,8770.162109,0
2018-01-18,14200.000000,14200.000000,14200.000000,14200.000000,8770.162109,0
2018-01-19,13900.000000,13900.000000,13900.000000,13900.000000,8584.877930,20000
2018-01-22,13900.000000,13900.000000,13360.000000,13900.000000,8584.877930,1500
2018-01-23,13900.000000,13900.000000,13900.000000,13900.000000,8584.877930,0
2018-01-24,14100.000000,14180.000000,13800.000000,14100.000000,8708.401367,28262
2018-01-25,13900.000000,14000.000000,13700.000000,13900.000000,8584.877930,16604
2018-01-26,14100.000000,14100.000000,13580.000000,14100.000000,8708.401367,17532
2018-01-29,14100.000000,14100.000000,14100.000000,14100.000000,8708.401367,0
2018-01-30,14100.000000,14100.000000,14100.000000,14100.000000,8708.401367,0
2018-01-31,14100.000000,14100.000000,14100.000000,14100.000000,8708.401367,0
2018-02-01,13960.000000,13960.000000,13520.000000,13960.000000,8621.934570,29721
2018-02-02,13780.000000,13780.000000,13000.000000,13780.000000,8510.762695,21104
2018-02-05,13780.000000,13780.000000,13780.000000,13780.000000,8510.762695,0
2018-02-06,13200.000000,13200.000000,13200.000000,13200.000000,8152.545898,70000
2018-02-07,13180.000000,13180.000000,12820.000000,13180.000000,8140.193359,1652
2018-02-08,13160.000000,13160.000000,13160.000000,13160.000000,8127.841797,1139
2018-02-09,13160.000000,13200.000000,12840.000000,13160.000000,8127.841797,48729
2018-02-12,13180.000000,13180.000000,13180.000000,13180.000000,8140.193359,1734
2018-02-13,13180.000000,13180.000000,13180.000000,13180.000000,8140.193359,0
2018-02-14,13180.000000,13180.000000,13180.000000,13180.000000,8140.193359,0
2018-02-15,13180.000000,13180.000000,13180.000000,13180.000000,8140.193359,100
2018-02-16,13800.000000,13800.000000,12880.000000,13800.000000,8523.116211,45543
2018-02-19,13800.000000,13800.000000,13800.000000,13800.000000,8523.116211,0
2018-02-20,13700.000000,13700.000000,13020.000000,13700.000000,8461.354492,3670
2018-02-21,13700.000000,13700.000000,13700.000000,13700.000000,8461.354492,0
2018-02-22,13700.000000,13700.000000,13700.000000,13700.000000,8461.354492,0
2018-02-23,13700.000000,13700.000000,13700.000000,13700.000000,8461.354492,0
2018-02-26,13700.000000,13700.000000,13700.000000,13700.000000,8461.354492,150
2018-02-27,13080.000000,13080.000000,12860.000000,13080.000000,8078.431152,41843
2018-02-28,13300.000000,13300.000000,13300.000000,13300.000000,8214.307617,915
2018-03-01,13300.000000,13300.000000,13300.000000,13300.000000,8214.307617,538
2018-03-02,13260.000000,13260.000000,13180.000000,13260.000000,8189.602051,2252
2018-03-05,12980.000000,12980.000000,12640.000000,12980.000000,8016.669922,1730
2018-03-06,12960.000000,12960.000000,12960.000000,12960.000000,8004.318359,21124
2018-03-07,12960.000000,12960.000000,12960.000000,12960.000000,8004.318359,0
2018-03-08,12980.000000,12980.000000,12980.000000,12980.000000,8016.669922,3023
2018-03-09,12680.000000,12680.000000,12680.000000,12680.000000,7831.385742,3140
2018-03-12,12640.000000,12640.000000,12500.000000,12640.000000,7806.679688,145676
2018-03-13,null,null,null,null,null,null
2018-03-14,12680.000000,12680.000000,12400.000000,12680.000000,7831.385742,57757
2018-03-15,12680.000000,12680.000000,12400.000000,12680.000000,7831.385742,7586
2018-03-16,12680.000000,12680.000000,12400.000000,12680.000000,7831.385742,7586
2018-03-19,12680.000000,12680.000000,12680.000000,12680.000000,7831.385742,0
2018-03-20,12900.000000,12900.000000,12680.000000,12900.000000,7967.260254,4157
2018-03-21,12900.000000,12900.000000,12900.000000,12900.000000,7967.260254,0
2018-03-22,12900.000000,12900.000000,12900.000000,12900.000000,7967.260254,0
2018-03-23,12900.000000,12900.000000,12900.000000,12900.000000,8314.126953,0
2018-03-26,12900.000000,12900.000000,12900.000000,12900.000000,8314.126953,0
2018-03-27,12900.000000,12900.000000,12900.000000,12900.000000,8314.126953,80
2018-03-28,12900.000000,12900.000000,12900.000000,12900.000000,8314.126953,80
2018-03-29,12900.000000,12900.000000,12900.000000,12900.000000,8314.126953,0
2018-03-30,12900.000000,12900.000000,12900.000000,12900.000000,8314.126953,0
2018-04-02,12900.000000,12900.000000,12900.000000,12900.000000,8314.126953,0
2018-04-03,12900.000000,12900.000000,12900.000000,12900.000000,8314.126953,0
2018-04-04,12900.000000,12900.000000,12900.000000,12900.000000,8314.126953,0
2018-04-05,12900.000000,12900.000000,12900.000000,12900.000000,8314.126953,0
2018-04-06,12900.000000,12900.000000,12900.000000,12900.000000,8314.126953,0
2018-04-09,12900.000000,12900.000000,12900.000000,12900.000000,8314.126953,0
2018-04-10,12880.000000,12900.000000,12400.000000,12880.000000,8301.236328,1157943
2018-04-11,12700.000000,12700.000000,12460.000000,12700.000000,8185.224609,107891
2018-04-12,12700.000000,12700.000000,12700.000000,12700.000000,8185.224609,140
2018-04-13,12700.000000,12700.000000,12700.000000,12700.000000,8185.224609,140
2018-04-16,12700.000000,12700.000000,12700.000000,12700.000000,8185.224609,0
2018-04-17,12700.000000,12700.000000,12700.000000,12700.000000,8185.224609,0
2018-04-18,12700.000000,12700.000000,12700.000000,12700.000000,8185.224609,0
2018-04-19,12700.000000,12700.000000,12700.000000,12700.000000,8185.224609,0
2018-04-20,12700.000000,12700.000000,12700.000000,12700.000000,8185.224609,0
2018-04-23,12700.000000,12700.000000,12700.000000,12700.000000,8185.224609,0
2018-04-24,12480.000000,12480.000000,12480.000000,12480.000000,8043.434570,21000
2018-04-25,12400.000000,12400.000000,11740.000000,12400.000000,7991.874023,15000
2018-04-26,12400.000000,12400.000000,12400.000000,12400.000000,7991.874023,0
2018-04-27,12400.000000,12400.000000,12400.000000,12400.000000,7991.874023,0
2018-04-30,12480.000000,12500.000000,12300.000000,12480.000000,8043.434570,11982
2018-05-01,12480.000000,12480.000000,12480.000000,12480.000000,8043.434570,0
2018-05-02,12480.000000,12480.000000,12360.000000,12480.000000,8043.434570,30776
2018-05-03,12480.000000,12480.000000,11780.000000,12480.000000,8043.434570,33546
2018-05-04,12480.000000,12480.000000,11780.000000,12480.000000,8043.434570,33546
2018-05-07,12480.000000,12480.000000,12480.000000,12480.000000,8043.434570,0
2018-05-08,12480.000000,12480.000000,12480.000000,12480.000000,8043.434570,106
2018-05-09,12480.000000,12480.000000,12480.000000,12480.000000,8043.434570,0
2018-05-10,12480.000000,12480.000000,12480.000000,12480.000000,8043.434570,0
2018-05-11,12480.000000,12480.000000,12480.000000,12480.000000,8043.434570,0
2018-05-14,12480.000000,12480.000000,12480.000000,12480.000000,8043.434570,0
2018-05-15,12480.000000,12480.000000,12480.000000,12480.000000,8043.434570,0
2018-05-16,12480.000000,12480.000000,12480.000000,12480.000000,8043.434570,0
2018-05-17,12400.000000,12400.000000,11800.000000,12400.000000,7991.874023,1163
2018-05-18,12400.000000,12400.000000,11800.000000,12400.000000,7991.874023,1163
2018-05-21,12000.000000,12000.000000,11740.000000,12000.000000,7734.071289,8583
2018-05-22,12000.000000,12000.000000,12000.000000,12000.000000,7734.071289,0
2018-05-23,12000.000000,12000.000000,12000.000000,12000.000000,7734.071289,0
2018-05-24,12000.000000,12000.000000,12000.000000,12000.000000,7734.071289,0
2018-05-25,12000.000000,12000.000000,12000.000000,12000.000000,7734.071289,0
2018-05-28,12000.000000,12000.000000,12000.000000,12000.000000,7734.071289,0
2018-05-29,12000.000000,12000.000000,11880.000000,12000.000000,7734.071289,22358
2018-05-30,12500.000000,12500.000000,12460.000000,12500.000000,8056.323242,58086
2018-05-31,12480.000000,12480.000000,12480.000000,12480.000000,8043.434570,124507
2018-06-01,12480.000000,12480.000000,12480.000000,12480.000000,8043.434570,124507
2018-06-04,12480.000000,12480.000000,12480.000000,12480.000000,8043.434570,0
2018-06-05,12480.000000,12480.000000,12480.000000,12480.000000,8043.434570,0
2018-06-06,12500.000000,12500.000000,12500.000000,12500.000000,8056.323242,795
2018-06-07,12500.000000,12500.000000,12500.000000,12500.000000,8056.323242,0
2018-06-08,12500.000000,12500.000000,12500.000000,12500.000000,8056.323242,0
2018-06-11,12500.000000,12500.000000,12500.000000,12500.000000,8056.323242,0
2018-06-12,12500.000000,12500.000000,12500.000000,12500.000000,8056.323242,0
2018-06-13,12500.000000,12500.000000,12500.000000,12500.000000,8056.323242,0
2018-06-14,12500.000000,12500.000000,12500.000000,12500.000000,8056.323242,0
2018-06-15,12500.000000,12500.000000,12500.000000,12500.000000,8056.323242,0
2018-06-18,12500.000000,12500.000000,12500.000000,12500.000000,8056.323242,0
2018-06-19,12500.000000,12500.000000,12500.000000,12500.000000,8056.323242,0
2018-06-20,12500.000000,12500.000000,12500.000000,12500.000000,8056.323242,0
2018-06-21,12500.000000,12500.000000,12500.000000,12500.000000,8056.323242,0
2018-06-22,12500.000000,12500.000000,12500.000000,12500.000000,8056.323242,0
2018-06-25,12500.000000,12500.000000,12500.000000,12500.000000,8056.323242,101
2018-06-26,12500.000000,12500.000000,12500.000000,12500.000000,8056.323242,0
2018-06-27,12500.000000,12500.000000,12500.000000,12500.000000,8056.323242,0
2018-06-28,12000.000000,12000.000000,11300.000000,12000.000000,7734.071289,110468
2018-06-29,12000.000000,12000.000000,11300.000000,12000.000000,7734.071289,110468
2018-07-02,12000.000000,12000.000000,12000.000000,12000.000000,7734.071289,0
2018-07-03,12000.000000,12000.000000,12000.000000,12000.000000,7734.071289,0
2018-07-04,12000.000000,12000.000000,12000.000000,12000.000000,7734.071289,0
2018-07-05,11960.000000,11980.000000,11000.000000,11960.000000,7708.291016,8385
2018-07-06,11960.000000,11980.000000,11000.000000,11960.000000,7708.291016,8385
2018-07-09,11960.000000,11960.000000,11960.000000,11960.000000,7708.291016,382
2018-07-10,11480.000000,11500.000000,11040.000000,11480.000000,7398.927734,6945
2018-07-11,11480.000000,11480.000000,11480.000000,11480.000000,7398.927734,0
2018-07-12,11040.000000,11060.000000,11040.000000,11040.000000,7115.345215,6575
2018-07-13,11040.000000,11060.000000,11040.000000,11040.000000,7115.345215,6575
2018-07-16,11100.000000,11100.000000,11100.000000,11100.000000,7154.016113,751
2018-07-17,11000.000000,11040.000000,11000.000000,11000.000000,7089.565918,23618
2018-07-18,11000.000000,11000.000000,11000.000000,11000.000000,7089.565918,1625
2018-07-19,11000.000000,11000.000000,11000.000000,11000.000000,7089.565918,1625
2018-07-20,11000.000000,11000.000000,11000.000000,11000.000000,7089.565918,0
2018-07-23,10140.000000,10500.000000,10140.000000,10140.000000,6535.289551,11699
2018-07-24,10140.000000,10140.000000,10140.000000,10140.000000,6535.289551,68627
2018-07-25,10040.000000,10060.000000,10040.000000,10040.000000,6470.838867,11500
2018-07-26,10040.000000,10040.000000,10040.000000,10040.000000,6470.838867,0
2018-07-27,10040.000000,10040.000000,10040.000000,10040.000000,6470.838867,0
2018-07-30,10040.000000,10040.000000,10040.000000,10040.000000,6470.838867,0
2018-07-31,10100.000000,10100.000000,10100.000000,10100.000000,6509.510254,2140
2018-08-01,10000.000000,10000.000000,10000.000000,10000.000000,6445.059570,7471
2018-08-02,9900.000000,9900.000000,9900.000000,9900.000000,6380.607910,618
2018-08-03,9900.000000,9900.000000,9900.000000,9900.000000,6380.607910,618
2018-08-06,9900.000000,9900.000000,9900.000000,9900.000000,6380.607910,0
2018-08-07,9900.000000,9900.000000,9900.000000,9900.000000,6380.607910,0
2018-08-08,9000.000000,9000.000000,9000.000000,9000.000000,5800.552734,3000
2018-08-09,9000.000000,9890.000000,9000.000000,9000.000000,5800.552734,40004
2018-08-10,9000.000000,9890.000000,9000.000000,9000.000000,5800.552734,40004
2018-08-13,9400.000000,9500.000000,9400.000000,9400.000000,6058.355469,11606
2018-08-14,9400.000000,9400.000000,9400.000000,9400.000000,6058.355469,233
2018-08-15,9850.000000,9850.000000,9850.000000,9850.000000,6348.383789,2106
2018-08-16,10000.000000,10000.000000,10000.000000,10000.000000,6445.059570,87894
2018-08-17,10000.000000,10000.000000,10000.000000,10000.000000,6445.059570,87894
2018-08-20,10000.000000,10000.000000,10000.000000,10000.000000,6445.059570,0
2018-08-21,9800.000000,10000.000000,9800.000000,9800.000000,6316.158203,1600
2018-08-22,9800.000000,9800.000000,9800.000000,9800.000000,6316.158203,0
2018-08-23,9800.000000,9800.000000,9800.000000,9800.000000,6316.158203,0
2018-08-24,9800.000000,9800.000000,9800.000000,9800.000000,6316.158203,0
2018-08-27,9800.000000,9800.000000,9800.000000,9800.000000,6316.158203,0
2018-08-28,9800.000000,9800.000000,9800.000000,9800.000000,6316.158203,0
2018-08-29,9800.000000,9800.000000,9800.000000,9800.000000,6316.158203,0
2018-08-30,9800.000000,9800.000000,9800.000000,9800.000000,6316.158203,25143
2018-08-31,9800.000000,9800.000000,9800.000000,9800.000000,6316.158203,25143
2018-09-03,9800.000000,9800.000000,9800.000000,9800.000000,6316.158203,0
2018-09-04,9800.000000,9800.000000,9800.000000,9800.000000,6316.158203,29946
2018-09-05,9800.000000,9800.000000,9800.000000,9800.000000,6316.158203,1530
2018-09-06,9500.000000,9800.000000,9500.000000,9500.000000,6122.806152,80748
2018-09-07,9500.000000,9800.000000,9500.000000,9500.000000,6122.806152,80748
2018-09-10,9500.000000,9500.000000,9500.000000,9500.000000,6122.806152,12096
2018-09-11,9500.000000,9500.000000,9500.000000,9500.000000,6122.806152,18300
2018-09-12,9500.000000,9500.000000,9500.000000,9500.000000,6122.806152,10000
2018-09-13,9500.000000,9500.000000,9500.000000,9500.000000,6122.806152,0
2018-09-14,9500.000000,9500.000000,9500.000000,9500.000000,6122.806152,0
2018-09-17,9500.000000,9500.000000,9500.000000,9500.000000,6122.806152,0
2018-09-18,9500.000000,9500.000000,9500.000000,9500.000000,6122.806152,0
2018-09-19,9130.000000,9130.000000,9130.000000,9130.000000,5884.338867,3887
2018-09-20,9130.000000,9130.000000,9120.000000,9130.000000,5884.338867,251678
2018-09-21,9130.000000,9130.000000,9120.000000,9130.000000,5884.338867,251678
2018-09-24,9300.000000,9300.000000,9300.000000,9300.000000,5993.904785,2390
2018-09-25,9500.000000,9500.000000,9300.000000,9500.000000,6122.806152,112754
2018-09-26,9400.000000,9400.000000,9400.000000,9400.000000,6058.355469,1600
2018-09-27,9400.000000,9400.000000,9400.000000,9400.000000,6058.355469,2191
2018-09-28,9400.000000,9400.000000,9400.000000,9400.000000,6058.355469,2191
2018-10-01,9500.000000,9500.000000,9500.000000,9500.000000,6122.806152,573447
2018-10-02,9500.000000,9500.000000,9500.000000,9500.000000,6122.806152,573447
2018-10-03,9500.000000,9500.000000,9500.000000,9500.000000,6122.806152,23273
2018-10-04,9500.000000,9500.000000,9500.000000,9500.000000,6122.806152,476
2018-10-05,9500.000000,10000.000000,9500.000000,9500.000000,6122.806152,136530
2018-10-08,null,null,null,null,null,null
2018-10-09,null,null,null,null,null,null
2018-10-10,9500.000000,9500.000000,9500.000000,9500.000000,6122.806152,781
2018-10-11,9500.000000,9500.000000,9500.000000,9500.000000,6122.806152,781
2018-10-12,9500.000000,9500.000000,9500.000000,9500.000000,6122.806152,52000
2018-10-15,9500.000000,9500.000000,9500.000000,9500.000000,6122.806152,0
2018-10-16,8800.000000,8800.000000,8800.000000,8800.000000,5671.651855,4023
2018-10-17,8800.000000,8800.000000,8800.000000,8800.000000,5671.651855,4023
2018-10-18,9500.000000,9500.000000,9470.000000,9500.000000,6122.806152,5000
2018-10-19,9890.000000,9890.000000,9500.000000,9890.000000,6374.163574,3130
2018-10-22,9890.000000,9890.000000,9890.000000,9890.000000,6374.163574,0
2018-10-23,9890.000000,9890.000000,9890.000000,9890.000000,6374.163574,0
2018-10-24,9890.000000,9890.000000,9890.000000,9890.000000,6374.163574,0
2018-10-25,9890.000000,9890.000000,9890.000000,9890.000000,6374.163574,0
2018-10-26,9890.000000,9890.000000,9890.000000,9890.000000,6374.163574,0
2018-10-29,9800.000000,9800.000000,9800.000000,9800.000000,6316.158203,27633
2018-10-30,9800.000000,9800.000000,9800.000000,9800.000000,6316.158203,27633
2018-10-31,9800.000000,9800.000000,9800.000000,9800.000000,6316.158203,4500
2018-11-01,9800.000000,9800.000000,9800.000000,9800.000000,6316.158203,0
2018-11-02,9800.000000,9800.000000,9800.000000,9800.000000,6316.158203,1386
2018-11-05,9800.000000,9800.000000,9800.000000,9800.000000,6316.158203,0
2018-11-06,9800.000000,9800.000000,9800.000000,9800.000000,6316.158203,0
2018-11-07,9800.000000,9800.000000,9800.000000,9800.000000,6316.158203,0
2018-11-08,10000.000000,10000.000000,10000.000000,10000.000000,6445.059570,1000
2018-11-09,10000.000000,10000.000000,10000.000000,10000.000000,6445.059570,442
2018-11-12,10000.000000,10000.000000,10000.000000,10000.000000,6445.059570,0
2018-11-13,9110.000000,9700.000000,9110.000000,9110.000000,5871.449707,5456
2018-11-14,9110.000000,9700.000000,9110.000000,9110.000000,5871.449707,5456
2018-11-15,9450.000000,9450.000000,9010.000000,9450.000000,6090.581055,4396
2018-11-16,9450.000000,9450.000000,9450.000000,9450.000000,6090.581055,0
2018-11-19,9450.000000,9450.000000,9450.000000,9450.000000,6090.581055,242
2018-11-20,9300.000000,9300.000000,9300.000000,9300.000000,5993.904785,1461
2018-11-21,9140.000000,9140.000000,9140.000000,9140.000000,5890.784180,1635
2018-11-22,9140.000000,9140.000000,9140.000000,9140.000000,5890.784180,1635
2018-11-23,9200.000000,9200.000000,9200.000000,9200.000000,5929.454590,1000
2018-11-26,9200.000000,9200.000000,9200.000000,9200.000000,5929.454590,0
2018-11-27,9200.000000,9200.000000,9200.000000,9200.000000,5929.454590,0
2018-11-28,9200.000000,9200.000000,9200.000000,9200.000000,5929.454590,0
2018-11-29,9340.000000,9340.000000,9340.000000,9340.000000,6019.685547,3511
2018-11-30,9340.000000,9340.000000,9340.000000,9340.000000,6019.685547,3511
2018-12-03,9340.000000,9400.000000,9340.000000,9340.000000,6019.685547,39880
2018-12-04,9400.000000,9400.000000,9400.000000,9400.000000,6058.355469,63993
2018-12-05,9610.000000,9610.000000,9610.000000,9610.000000,6193.701660,4572
2018-12-06,9610.000000,9610.000000,9610.000000,9610.000000,6193.701660,4572
2018-12-07,9500.000000,9500.000000,9500.000000,9500.000000,6122.806152,16373
2018-12-10,9500.000000,9500.000000,9500.000000,9500.000000,6122.806152,0
2018-12-11,9500.000000,9500.000000,9500.000000,9500.000000,6122.806152,17650
2018-12-12,9500.000000,9500.000000,9500.000000,9500.000000,6122.806152,6250
2018-12-13,9500.000000,9500.000000,9500.000000,9500.000000,6122.806152,10245
2018-12-14,9500.000000,9500.000000,9500.000000,9500.000000,6122.806152,10245
2018-12-17,9500.000000,9500.000000,9500.000000,9500.000000,6122.806152,13000
2018-12-18,9600.000000,9600.000000,9600.000000,9600.000000,6187.256836,1055
2018-12-19,9600.000000,9600.000000,9600.000000,9600.000000,6187.256836,21771
2018-12-20,9500.000000,9600.000000,9500.000000,9500.000000,6122.806152,6797
2018-12-21,9500.000000,9600.000000,9500.000000,9500.000000,6122.806152,6797
2018-12-24,9500.000000,9500.000000,9500.000000,9500.000000,6122.806152,0
2018-12-25,9500.000000,9500.000000,9500.000000,9500.000000,6122.806152,0
2018-12-26,9600.000000,9600.000000,9600.000000,9600.000000,6187.256836,3470
2018-12-27,9600.000000,9600.000000,9600.000000,9600.000000,6187.256836,3470
2018-12-28,9600.000000,9600.000000,9600.000000,9600.000000,6187.256836,0
2018-12-31,9600.000000,9600.000000,9600.000000,9600.000000,6187.256836,0
2019-01-01,9600.000000,9600.000000,9600.000000,9600.000000,6187.256836,0
2019-01-02,9600.000000,9600.000000,9600.000000,9600.000000,6187.256836,0
2019-01-03,9600.000000,9600.000000,9600.000000,9600.000000,6187.256836,0
2019-01-04,9600.000000,9600.000000,9600.000000,9600.000000,6187.256836,0
2019-01-07,9600.000000,9600.000000,9600.000000,9600.000000,6187.256836,0
2019-01-08,9600.000000,9600.000000,9600.000000,9600.000000,6187.256836,0
2019-01-09,9600.000000,9600.000000,9600.000000,9600.000000,6187.256836,0
2019-01-10,9600.000000,9600.000000,9600.000000,9600.000000,6187.256836,0
2019-01-11,9600.000000,9600.000000,9600.000000,9600.000000,6187.256836,0
2019-01-14,9600.000000,9600.000000,9600.000000,9600.000000,6187.256836,0
2019-01-15,9600.000000,9600.000000,9600.000000,9600.000000,6187.256836,0
2019-01-16,9600.000000,9600.000000,9600.000000,9600.000000,6187.256836,52606
2019-01-17,9800.000000,9800.000000,9500.000000,9800.000000,6316.158203,12654
2019-01-18,9400.000000,9400.000000,9400.000000,9400.000000,6058.355469,2919
2019-01-21,9400.000000,9400.000000,9400.000000,9400.000000,6058.355469,0
2019-01-22,9500.000000,9500.000000,9500.000000,9500.000000,6122.806152,90000
2019-01-23,9050.000000,9500.000000,9050.000000,9050.000000,5832.778809,4521
2019-01-24,9500.000000,9500.000000,9490.000000,9500.000000,6122.806152,8113
2019-01-25,9390.000000,9400.000000,9390.000000,9390.000000,6051.910645,15605
2019-01-28,9380.000000,9400.000000,9380.000000,9380.000000,6045.465332,44795
